"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEA30_21","EU/EEA (without UK)",6,"65+",0.116304000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"0-4",0.013019000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"5-14",0.021944000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"15-24",0.140184000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"25-44",0.141111000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"45-64",0.139925000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",6,"65+",0.105790000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FI","Finland",1,"0-4",0.331541900
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FI","Finland",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FI","Finland",3,"15-24",0.757731890
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FI","Finland",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FI","Finland",5,"45-64",0.130059810
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FI","Finland",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FR","France",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FR","France",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FR","France",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FR","France",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FR","France",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","FR","France",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","HU","Hungary",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","HU","Hungary",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","HU","Hungary",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","HU","Hungary",4,"25-44",0.267223290
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","HU","Hungary",5,"45-64",0.189973430
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","HU","Hungary",6,"65+",0.179518710
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IE","Ireland",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IE","Ireland",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IE","Ireland",3,"15-24",0.340105970
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IE","Ireland",4,"25-44",0.551577680
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IE","Ireland",5,"45-64",0.387041460
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IE","Ireland",6,"65+",0.379603880
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IT","Italy",1,"0-4",0.035527030
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IT","Italy",2,"5-14",0.017777380
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IT","Italy",3,"15-24",0.033375550
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IT","Italy",4,"25-44",0.047415090
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IT","Italy",5,"45-64",0.097623900
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","IT","Italy",6,"65+",0.122403850
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LT","Lithuania",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LT","Lithuania",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LT","Lithuania",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LT","Lithuania",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LT","Lithuania",5,"45-64",0.246288130
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LT","Lithuania",6,"65+",0.183382930
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LU","Luxembourg",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LU","Luxembourg",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LU","Luxembourg",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LU","Luxembourg",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LU","Luxembourg",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LU","Luxembourg",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LV","Latvia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LV","Latvia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LV","Latvia",3,"15-24",0.359620380
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LV","Latvia",4,"25-44",0.176334180
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LV","Latvia",5,"45-64",0.361176420
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","LV","Latvia",6,"65+",0.524741560
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","MT","Malta",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","MT","Malta",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","MT","Malta",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","MT","Malta",4,"25-44",0.882838500
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","MT","Malta",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","MT","Malta",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","NL","Netherlands",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","NL","Netherlands",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","NL","Netherlands",3,"15-24",0.244921190
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","NL","Netherlands",4,"25-44",0.271260300
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","NL","Netherlands",5,"45-64",0.213287370
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","NL","Netherlands",6,"65+",0.077072890
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PL","Poland",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PL","Poland",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PL","Poland",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PL","Poland",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PL","Poland",5,"45-64",0.028326730
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PL","Poland",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PT","Portugal",1,"0-4",0.200178550
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PT","Portugal",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PT","Portugal",3,"15-24",0.173736580
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PT","Portugal",4,"25-44",0.328003380
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PT","Portugal",5,"45-64",0.499784200
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","PT","Portugal",6,"65+",0.303578890
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","RO","Romania",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","RO","Romania",2,"5-14",0.093123690
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","RO","Romania",3,"15-24",0.523551980
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","RO","Romania",4,"25-44",0.620593980
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","RO","Romania",5,"45-64",0.564314970
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","RO","Romania",6,"65+",0.491346010
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SE","Sweden",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SE","Sweden",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SE","Sweden",3,"15-24",0.079960270
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SE","Sweden",4,"25-44",0.122453970
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SE","Sweden",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SE","Sweden",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SI","Slovenia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SI","Slovenia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SI","Slovenia",3,"15-24",0.435104200
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SI","Slovenia",4,"25-44",0.826155410
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SI","Slovenia",5,"45-64",0.341676500
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SI","Slovenia",6,"65+",0.295033980
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SK","Slovakia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SK","Slovakia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SK","Slovakia",3,"15-24",0.132911380
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SK","Slovakia",4,"25-44",0.119114970
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SK","Slovakia",5,"45-64",0.137834930
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","SK","Slovakia",6,"65+",0.294790460
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","UK","United Kingdom",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","UK","United Kingdom",2,"5-14",0.013915930
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","UK","United Kingdom",3,"15-24",0.145658340
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","UK","United Kingdom",4,"25-44",0.098536070
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","UK","United Kingdom",5,"45-64",0.111896680
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2011","UK","United Kingdom",6,"65+",0.038608110
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","AT","Austria",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","AT","Austria",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","AT","Austria",3,"15-24",0.098246110
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","AT","Austria",4,"25-44",0.171665860
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","AT","Austria",5,"45-64",0.384669630
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","AT","Austria",6,"65+",0.133657940
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BE","Belgium",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BE","Belgium",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BE","Belgium",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BE","Belgium",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BE","Belgium",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BE","Belgium",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BG","Bulgaria",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BG","Bulgaria",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BG","Bulgaria",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BG","Bulgaria",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BG","Bulgaria",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","BG","Bulgaria",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CY","Cyprus",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CY","Cyprus",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CY","Cyprus",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CY","Cyprus",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CY","Cyprus",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CY","Cyprus",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CZ","Czechia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CZ","Czechia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CZ","Czechia",3,"15-24",0.412348340
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CZ","Czechia",4,"25-44",0.280769350
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CZ","Czechia",5,"45-64",0.246069650
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","CZ","Czechia",6,"65+",0.058773880
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DE","Germany",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DE","Germany",2,"5-14",0.027076710
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DE","Germany",3,"15-24",0.112994050
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DE","Germany",4,"25-44",0.141591620
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DE","Germany",5,"45-64",0.122777290
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DE","Germany",6,"65+",0.090342760
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DK","Denmark",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DK","Denmark",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DK","Denmark",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DK","Denmark",4,"25-44",0.421227030
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DK","Denmark",5,"45-64",0.066891240
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","DK","Denmark",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","EE","Estonia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","EE","Estonia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","EE","Estonia",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2012","EE","Estonia",4,"25-44",0.542431720
